ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID
,4688,2026-04-18 17:43:46.907272+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\UUS\Packages\Preview\amd64\MoUsoCoreWorker.exe,"""C:\Windows\System32\usoclient.exe"" StartStoreBizCritUpdates TBhuTisziESnLIkw.4",2040
C:\Windows\System32\backgroundTaskHost.exe,4689,2026-04-18 17:43:47.711515+00:00,pizza,,,,2041
C:\Windows\System32\backgroundTaskHost.exe,4689,2026-04-18 17:43:47.736193+00:00,pizza,,,,2042
,4688,2026-04-18 17:43:47.952530+00:00,DESKTOP-7CV8A7M$,LOCAL SERVICE,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s wscsvc,2043
,4688,2026-04-18 17:43:48.099085+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\wbem\wmiprvse.exe -Embedding,2044
,4688,2026-04-18 17:43:48.734224+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\Users\pizza\AppData\Local\Microsoft\OneDrive\26.055.0323.0004\FileCoAuth.exe"" -Embedding",2045
C:\Windows\System32\services.exe,4624,2026-04-18 17:43:49.814310+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2046
,4627,2026-04-18 17:43:49.814320+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2047
,4672,2026-04-18 17:43:49.814327+00:00,SYSTEM,,,,2048
,4688,2026-04-18 17:43:49.815493+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s BITS,2049
C:\Windows\System32\services.exe,4624,2026-04-18 17:43:50.130253+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2050
,4627,2026-04-18 17:43:50.130264+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2051
,4672,2026-04-18 17:43:50.130274+00:00,SYSTEM,,,,2052
,4688,2026-04-18 17:43:50.203108+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\SearchIndexer.exe /Embedding,2053
C:\Program Files (x86)\Microsoft\Edge\Application\147.0.3912.72\identity_helper.exe,4689,2026-04-18 17:43:55.544699+00:00,pizza,,,,2054
C:\Users\pizza\AppData\Local\Microsoft\OneDrive\26.055.0323.0004\FileCoAuth.exe,4689,2026-04-18 17:43:55.823298+00:00,pizza,,,,2055
,4688,2026-04-18 17:43:56.466892+00:00,DESKTOP-7CV8A7M$,LOCAL SERVICE,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p -s SSDPSRV,2056
,4688,2026-04-18 17:43:56.576178+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\Users\pizza\AppData\Local\Microsoft\OneDrive\26.055.0323.0004\FileCoAuth.exe"" -Embedding",2057
,4799,2026-04-18 17:43:57.519337+00:00,DESKTOP-7CV8A7M$,Administrators,,,2058
,4688,2026-04-18 17:43:57.850721+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},2059
C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,4689,2026-04-18 17:43:59.111588+00:00,pizza,,,,2060
,4688,2026-04-18 17:44:01.501062+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup,2061
,4688,2026-04-18 17:44:01.933538+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"C:\WINDOWS\system32\rundll32.exe C:\WINDOWS\system32\AppXDeploymentExtensions.OneCore.dll,ShellRefresh",2062
,4688,2026-04-18 17:44:04.282827+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.24.25199.0_x64__8wekyb3d8bbwe\WindowsPackageManagerServer.exe"" -Embedding",2063
,4688,2026-04-18 17:44:04.661064+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe"" -ServerName:App.AppXtk181tbxbce2qsex02s8tw7hfxa9xb3t.mca",2064
,4688,2026-04-18 17:44:04.695494+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\SearchIndexer.exe,"""C:\WINDOWS\System32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe_S-1-5-21-1980105709-2548930214-1157036425-10011_ Global\UsGthrCtrlFltPipeMssGthrPipe_S-1-5-21-1980105709-2548930214-1157036425-10011 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon""  ""1""",2065
,4688,2026-04-18 17:44:05.471180+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,2066
C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,4689,2026-04-18 17:44:06.249714+00:00,pizza,,,,2067
C:\Windows\System32\dllhost.exe,4689,2026-04-18 17:44:06.424686+00:00,pizza,,,,2068
,4688,2026-04-18 17:44:06.593161+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},2069
C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.24.25199.0_x64__8wekyb3d8bbwe\WindowsPackageManagerServer.exe,4689,2026-04-18 17:44:08.587137+00:00,pizza,,,,2070
C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,4689,2026-04-18 17:44:08.877148+00:00,pizza,,,,2071
,4799,2026-04-18 17:44:09.092163+00:00,DESKTOP-7CV8A7M$,Administrators,,,2072
C:\Users\pizza\AppData\Local\Microsoft\OneDrive\26.055.0323.0004\FileCoAuth.exe,4689,2026-04-18 17:44:09.350830+00:00,pizza,,,,2073
,4688,2026-04-18 17:44:09.683832+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{338B40F9-9D68-4B53-A793-6B9AA0C5F63B},2074
C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,4689,2026-04-18 17:44:12.538525+00:00,pizza,,,,2075
,4688,2026-04-18 17:44:13.124348+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\SearchIndexer.exe,"""C:\WINDOWS\System32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe2_ Global\UsGthrCtrlFltPipeMssGthrPipe2 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" ",2076
C:\Windows\System32\backgroundTaskHost.exe,4689,2026-04-18 17:44:13.172167+00:00,pizza,,,,2077
C:\Windows\System32\dllhost.exe,4689,2026-04-18 17:44:13.809233+00:00,pizza,,,,2078
,4688,2026-04-18 17:44:14.258707+00:00,pizza,-,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=edge_search_indexer.mojom.SearchIndexerInterfaceBroker --lang=en-US --service-sandbox-type=search_indexer --message-loop-type-ui --ram-no-pressure-read-main-dll --metrics-shmem-handle=4508,i,14208782265370901543,11063499646748473748,524288 --field-trial-handle=2284,i,7445214177790019479,381428523748705468,262144 --variations-seed-version --pseudonymization-salt-handle=2288,i,13510415274860347698,11705296152310878110,4 --trace-process-track-uuid=3190709000367499229 --mojo-platform-channel-handle=4472 /prefetch:14",2079
,4688,2026-04-18 17:44:14.322901+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,2080
,4688,2026-04-18 17:44:14.513222+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\wermgr.exe"" -upload",2081
C:\Windows\System32\dllhost.exe,4689,2026-04-18 17:44:14.873295+00:00,pizza,,,,2082
C:\Windows\System32\wermgr.exe,4689,2026-04-18 17:44:15.658945+00:00,DESKTOP-7CV8A7M$,,,,2083
,4688,2026-04-18 17:44:16.012781+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,taskhostw.exe,2084
,4688,2026-04-18 17:44:17.233608+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\SearchIndexer.exe,"""C:\WINDOWS\System32\SearchFilterHost.exe"" 900 3016 3012 884 {0E5DCEC5-7795-4E38-9621-94DFD9F9A421}",2085
C:\Windows\System32\taskhostw.exe,4689,2026-04-18 17:44:17.288214+00:00,DESKTOP-7CV8A7M$,,,,2086
C:\Windows\System32\RuntimeBroker.exe,4689,2026-04-18 17:44:17.753714+00:00,pizza,,,,2087
C:\Windows\System32\RuntimeBroker.exe,4689,2026-04-18 17:44:17.771299+00:00,pizza,,,,2088
C:\Windows\System32\UsoClient.exe,4689,2026-04-18 17:44:19.306578+00:00,DESKTOP-7CV8A7M$,,,,2089
C:\Windows\System32\svchost.exe,4689,2026-04-18 17:44:19.311649+00:00,DESKTOP-7CV8A7M$,,,,2090
C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,4689,2026-04-18 17:44:25.547432+00:00,pizza,,,,2091
C:\Windows\System32\rundll32.exe,4689,2026-04-18 17:44:27.107971+00:00,pizza,,,,2092
C:\Windows\System32\RuntimeBroker.exe,4689,2026-04-18 17:44:27.809864+00:00,pizza,,,,2093
,4688,2026-04-18 17:44:27.879393+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},2094
C:\Windows\System32\dllhost.exe,4689,2026-04-18 17:44:32.950138+00:00,pizza,,,,2095
C:\Windows\System32\svchost.exe,4689,2026-04-18 17:44:46.092163+00:00,DESKTOP-7CV8A7M$,,,,2096
,4688,2026-04-18 17:45:08.765856+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca",2097
C:\Windows\System32\backgroundTaskHost.exe,4689,2026-04-18 17:45:09.309525+00:00,pizza,,,,2098
,4688,2026-04-18 17:45:09.634224+00:00,pizza,-,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe"" --type=gpu-process --disable-gpu-sandbox --use-gl=disabled --gpu-vendor-id=5140 --gpu-device-id=140 --gpu-sub-system-id=0 --gpu-revision=0 --gpu-driver-version=10.0.26100.8246 --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.8246) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 147.0.3912.72)"" --user-data-dir=""C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2126.5604.40.0 --embedded-browser-webview=1 --gpu-preferences=SAAAAAAAAADoAAAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAEIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --ram-no-pressure-read-main-dll --metrics-shmem-handle=4688,i,85668429932814245,5192291318457243180,262144 --field-trial-handle=2200,i,7847198317798095918,17424599629432553897,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --pseudonymization-salt-handle=2204,i,12764635482143255697,17284303834063298549,4 --trace-process-track-uuid=3190708991934122588 --mojo-platform-channel-handle=4520 /prefetch:10 /pfhostedapp:71605ac00f46126b891160bd09c966621e306630",2099
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 17:45:09.810757+00:00,pizza,,,,2100
,4688,2026-04-18 17:45:14.186842+00:00,pizza,-,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=gpu-process --disable-gpu-sandbox --use-gl=disabled --gpu-vendor-id=5140 --gpu-device-id=140 --gpu-sub-system-id=0 --gpu-revision=0 --gpu-driver-version=10.0.26100.8246 --gpu-preferences=SAAAAAAAAADoAAAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAEIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --ram-no-pressure-read-main-dll --metrics-shmem-handle=4312,i,16001688576260365682,10193147243252128567,262144 --field-trial-handle=2284,i,7445214177790019479,381428523748705468,262144 --variations-seed-version --pseudonymization-salt-handle=2288,i,13510415274860347698,11705296152310878110,4 --trace-process-track-uuid=3190709001304541078 --mojo-platform-channel-handle=7816 /prefetch:10",2101
C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,4689,2026-04-18 17:45:14.346764+00:00,pizza,,,,2102
C:\Windows\UUS\Packages\Preview\amd64\MoUsoCoreWorker.exe,4689,2026-04-18 17:45:19.660408+00:00,DESKTOP-7CV8A7M$,,,,2103
,4688,2026-04-18 17:45:19.755140+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,wmiadap.exe /F /T /R,2104
,4688,2026-04-18 17:45:23.718351+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,taskhostw.exe,2105
,4688,2026-04-18 17:45:24.803461+00:00,DESKTOP-7CV8A7M$,DESKTOP-7CV8A7M$,C:\Windows\System32\services.exe,C:\WINDOWS\system32\sppsvc.exe,2106
C:\Windows\System32\taskhostw.exe,4689,2026-04-18 17:45:27.387535+00:00,DESKTOP-7CV8A7M$,,,,2107
,4688,2026-04-18 17:45:32.276196+00:00,pizza,-,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --skip-read-main-dll --metrics-shmem-handle=6816,i,10716634917074023957,2146818801251472883,524288 --field-trial-handle=2284,i,7445214177790019479,381428523748705468,262144 --variations-seed-version --pseudonymization-salt-handle=2288,i,13510415274860347698,11705296152310878110,4 --trace-process-track-uuid=3190709002241582927 --mojo-platform-channel-handle=6988 /prefetch:14",2108
C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,4689,2026-04-18 17:45:32.346889+00:00,pizza,,,,2109
