ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID
,4672,2026-04-18 17:41:19.103882+00:00,SYSTEM,,,,1517
,4688,2026-04-18 17:41:19.130646+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,"""C:\Program Files\Windows Defender\MsMpEng.exe""",1518
,4688,2026-04-18 17:41:19.146902+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s WpnService,1519
,4688,2026-04-18 17:41:19.810719+00:00,DESKTOP-7CV8A7M$,LOCAL SERVICE,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k WSAIFabricSvcGroup -p -s WSAIFabricSvc,1520
,4688,2026-04-18 17:41:21.181782+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,AggregatorHost.exe,1521
,4688,2026-04-18 17:41:21.353830+00:00,DESKTOP-7CV8A7M$,DESKTOP-7CV8A7M$,C:\Windows\System32\svchost.exe,taskhostw.exe network,1522
,4688,2026-04-18 17:41:23.101974+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""PasswordHistorySize""; Remove-Item $env:TEMP\secpol.cfg",1523
,4688,2026-04-18 17:41:23.317656+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\wermgr.exe"" -upload",1524
,4799,2026-04-18 17:41:23.356871+00:00,DESKTOP-7CV8A7M$,Administrators,,,1525
,5024,2026-04-18 17:41:23.424122+00:00,,,,,1526
,4688,2026-04-18 17:41:24.250103+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1527
C:\Windows\System32\taskhostw.exe,4689,2026-04-18 17:41:24.424755+00:00,LOCAL SERVICE,,,,1528
C:\Windows\System32\services.exe,4624,2026-04-18 17:41:24.699385+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1529
,4627,2026-04-18 17:41:24.699394+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1530
,4672,2026-04-18 17:41:24.699402+00:00,SYSTEM,,,,1531
,4688,2026-04-18 17:41:24.700739+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s WdiSystemHost,1532
C:\Windows\System32\services.exe,4624,2026-04-18 17:41:24.742874+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1533
,4627,2026-04-18 17:41:24.742884+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1534
,4672,2026-04-18 17:41:24.742891+00:00,SYSTEM,,,,1535
,4688,2026-04-18 17:41:24.744476+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s PcaSvc,1536
,4688,2026-04-18 17:41:25.436096+00:00,DESKTOP-7CV8A7M$,DESKTOP-7CV8A7M$,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\wbem\wmiprvse.exe -secured -Embedding,1537
C:\Windows\System32\services.exe,4624,2026-04-18 17:41:25.567640+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1538
,4627,2026-04-18 17:41:25.567650+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1539
,4672,2026-04-18 17:41:25.567659+00:00,SYSTEM,,,,1540
,4688,2026-04-18 17:41:25.568644+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\servicing\TrustedInstaller.exe,1541
,4688,2026-04-18 17:41:25.637152+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,C:\WINDOWS\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8247_none_a53a4f5b773e04f9\TiWorker.exe -Embedding,1542
C:\Windows\System32\services.exe,4624,2026-04-18 17:41:26.918762+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1543
,4627,2026-04-18 17:41:26.918772+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1544
,4672,2026-04-18 17:41:26.918779+00:00,SYSTEM,,,,1545
,4688,2026-04-18 17:41:26.919998+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s wuauserv,1546
,4798,2026-04-18 17:41:28.624165+00:00,DESKTOP-7CV8A7M$,Administrator,,,1547
,4798,2026-04-18 17:41:28.627897+00:00,DESKTOP-7CV8A7M$,DefaultAccount,,,1548
,4798,2026-04-18 17:41:28.628565+00:00,DESKTOP-7CV8A7M$,Guest,,,1549
