ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID
,4688,2026-04-18 18:11:32.797714+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,3727
C:\Windows\System32\backgroundTaskHost.exe,4689,2026-04-18 18:11:32.976568+00:00,pizza,,,,3728
,4688,2026-04-18 18:11:33.256229+00:00,DESKTOP-7CV8A7M$,LOCAL SERVICE,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s wscsvc,3729
,4688,2026-04-18 18:11:33.347374+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\wbem\wmiprvse.exe -Embedding,3730
,4688,2026-04-18 18:11:34.381882+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup,3731
C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,4689,2026-04-18 18:11:35.029593+00:00,pizza,,,,3732
C:\Windows\System32\dllhost.exe,4689,2026-04-18 18:11:35.653719+00:00,pizza,,,,3733
,4688,2026-04-18 18:11:35.975018+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,3734
,4688,2026-04-18 18:11:36.012991+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,3735
,4688,2026-04-18 18:11:36.189611+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca",3736
C:\Windows\System32\backgroundTaskHost.exe,4689,2026-04-18 18:11:36.456118+00:00,pizza,,,,3737
,4688,2026-04-18 18:11:37.338678+00:00,pizza,-,C:\Windows\explorer.exe,"""C:\Users\pizza\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" /background",3738
,4688,2026-04-18 18:11:38.874180+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\Users\pizza\AppData\Local\Microsoft\OneDrive\26.055.0323.0004\FileCoAuth.exe"" -Embedding",3739
,4688,2026-04-18 18:11:39.249666+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider",3740
C:\Windows\System32\backgroundTaskHost.exe,4689,2026-04-18 18:11:40.033886+00:00,pizza,,,,3741
C:\Windows\System32\svchost.exe,4689,2026-04-18 18:11:40.844042+00:00,DESKTOP-7CV8A7M$,,,,3742
,4688,2026-04-18 18:11:42.159595+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe"" -ServerName:App.AppXtk181tbxbce2qsex02s8tw7hfxa9xb3t.mca",3743
,4688,2026-04-18 18:11:42.566463+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,3744
,4688,2026-04-18 18:11:42.697256+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"C:\WINDOWS\system32\rundll32.exe C:\WINDOWS\system32\AppXDeploymentExtensions.OneCore.dll,ShellRefresh",3745
C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8247_none_a53a4f5b773e04f9\TiWorker.exe,4689,2026-04-18 18:11:44.725100+00:00,DESKTOP-7CV8A7M$,,,,3746
C:\Windows\servicing\TrustedInstaller.exe,4689,2026-04-18 18:11:44.812487+00:00,DESKTOP-7CV8A7M$,,,,3747
,4688,2026-04-18 18:11:45.693859+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.24.25199.0_x64__8wekyb3d8bbwe\WindowsPackageManagerServer.exe"" -Embedding",3748
,4688,2026-04-18 18:11:46.898504+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},3749
C:\Users\pizza\AppData\Local\Microsoft\OneDrive\26.055.0323.0004\FileCoAuth.exe,4689,2026-04-18 18:11:47.259542+00:00,pizza,,,,3750
C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.24.25199.0_x64__8wekyb3d8bbwe\WindowsPackageManagerServer.exe,4689,2026-04-18 18:11:47.453672+00:00,pizza,,,,3751
,4688,2026-04-18 18:11:47.551584+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\Users\pizza\AppData\Local\Microsoft\OneDrive\26.055.0323.0004\FileCoAuth.exe"" -Embedding",3752
C:\Windows\System32\svchost.exe,4689,2026-04-18 18:12:12.792173+00:00,DESKTOP-7CV8A7M$,,,,3753
C:\Windows\System32\dllhost.exe,4689,2026-04-18 18:12:12.830160+00:00,pizza,,,,3754
C:\Users\pizza\AppData\Local\Microsoft\OneDrive\26.055.0323.0004\FileCoAuth.exe,4689,2026-04-18 18:12:12.875610+00:00,pizza,,,,3755
C:\Windows\System32\rundll32.exe,4689,2026-04-18 18:12:12.895853+00:00,pizza,,,,3756
C:\Windows\System32\sppsvc.exe,4689,2026-04-18 18:12:12.912214+00:00,DESKTOP-7CV8A7M$,,,,3757
,4688,2026-04-18 18:12:13.264038+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},3758
,4688,2026-04-18 18:12:13.861052+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{338B40F9-9D68-4B53-A793-6B9AA0C5F63B},3759
C:\Windows\System32\RuntimeBroker.exe,4689,2026-04-18 18:12:16.650509+00:00,pizza,,,,3760
C:\Windows\System32\dllhost.exe,4689,2026-04-18 18:12:18.714466+00:00,pizza,,,,3761
C:\Windows\System32\dllhost.exe,4689,2026-04-18 18:12:18.919014+00:00,pizza,,,,3762
,4688,2026-04-18 18:12:20.144712+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\wermgr.exe"" -upload",3763
C:\Windows\System32\wermgr.exe,4689,2026-04-18 18:12:20.198078+00:00,DESKTOP-7CV8A7M$,,,,3764
,4688,2026-04-18 18:12:22.245068+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,taskhostw.exe,3765
C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,4689,2026-04-18 18:12:22.266258+00:00,pizza,,,,3766
,4688,2026-04-18 18:12:24.588829+00:00,pizza,-,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=gpu-process --disable-gpu-sandbox --use-gl=disabled --gpu-vendor-id=5140 --gpu-device-id=140 --gpu-sub-system-id=0 --gpu-revision=0 --gpu-driver-version=10.0.26100.8246 --gpu-preferences=SAAAAAAAAADoAAAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAEIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --ram-no-pressure-read-main-dll --metrics-shmem-handle=7020,i,17281906735303375000,7979829542438373373,262144 --field-trial-handle=2220,i,8606386374638763007,13847168010778022021,262144 --variations-seed-version --pseudonymization-salt-handle=2224,i,7609250630321697839,8947361098505959950,4 --trace-process-track-uuid=3190709005052708474 --mojo-platform-channel-handle=7456 /prefetch:10",3767
C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,4689,2026-04-18 18:12:25.197546+00:00,pizza,,,,3768
C:\Windows\System32\taskhostw.exe,4689,2026-04-18 18:12:25.617126+00:00,DESKTOP-7CV8A7M$,,,,3769
,4688,2026-04-18 18:12:27.601934+00:00,pizza,-,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --skip-read-main-dll --metrics-shmem-handle=7636,i,10220182911235958044,6283905651613425793,524288 --field-trial-handle=2220,i,8606386374638763007,13847168010778022021,262144 --variations-seed-version --pseudonymization-salt-handle=2224,i,7609250630321697839,8947361098505959950,4 --trace-process-track-uuid=3190709005989750323 --mojo-platform-channel-handle=7704 /prefetch:14",3770
C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,4689,2026-04-18 18:12:27.702568+00:00,pizza,,,,3771
C:\Windows\System32\svchost.exe,4689,2026-04-18 18:12:33.126930+00:00,DESKTOP-7CV8A7M$,,,,3772
C:\Windows\UUS\Packages\Preview\amd64\MoUsoCoreWorker.exe,4689,2026-04-18 18:12:34.121365+00:00,DESKTOP-7CV8A7M$,,,,3773
C:\Windows\System32\backgroundTaskHost.exe,4689,2026-04-18 18:12:36.431271+00:00,pizza,,,,3774
C:\Windows\System32\backgroundTaskHost.exe,4689,2026-04-18 18:12:36.448418+00:00,pizza,,,,3775
C:\Windows\System32\backgroundTaskHost.exe,4689,2026-04-18 18:12:36.906351+00:00,pizza,,,,3776
,4688,2026-04-18 18:12:51.497875+00:00,pizza,-,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe"" --type=gpu-process --disable-gpu-sandbox --use-gl=disabled --gpu-vendor-id=5140 --gpu-device-id=140 --gpu-sub-system-id=0 --gpu-revision=0 --gpu-driver-version=10.0.26100.8246 --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.8246) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 147.0.3912.72)"" --user-data-dir=""C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2126.5604.40.0 --embedded-browser-webview=1 --gpu-preferences=SAAAAAAAAADoAAAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAEIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --ram-no-pressure-read-main-dll --metrics-shmem-handle=324,i,860484199754547666,9678762297661098530,262144 --field-trial-handle=2320,i,2570662319916531344,264932629684980573,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --pseudonymization-salt-handle=2324,i,2395545991555232209,5423289410133090121,4 --trace-process-track-uuid=3190708991934122588 --mojo-platform-channel-handle=4496 /prefetch:10 /pfhostedapp:71605ac00f46126b891160bd09c966621e306630",3777
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 18:12:51.651178+00:00,pizza,,,,3778
C:\Windows\System32\RuntimeBroker.exe,4689,2026-04-18 18:13:06.452394+00:00,pizza,,,,3779
C:\Windows\System32\RuntimeBroker.exe,4689,2026-04-18 18:13:06.467409+00:00,pizza,,,,3780
,4688,2026-04-18 18:13:25.616194+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,wmiadap.exe /F /T /R,3781
,4688,2026-04-18 18:13:34.221680+00:00,pizza,-,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --ram-no-pressure-read-main-dll --metrics-shmem-handle=3524,i,5769590099925237005,10811237176343149945,524288 --field-trial-handle=2220,i,8606386374638763007,13847168010778022021,262144 --variations-seed-version --pseudonymization-salt-handle=2224,i,7609250630321697839,8947361098505959950,4 --trace-process-track-uuid=3190709006926792172 --mojo-platform-channel-handle=8184 /prefetch:14",3782
C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,4689,2026-04-18 18:13:34.941402+00:00,pizza,,,,3783
,4688,2026-04-18 18:14:10.562130+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,taskhostw.exe,3784
C:\Windows\System32\taskhostw.exe,4689,2026-04-18 18:14:11.578007+00:00,DESKTOP-7CV8A7M$,,,,3785
,4688,2026-04-18 18:14:20.154100+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,taskhostw.exe,3786
C:\Windows\System32\taskhostw.exe,4689,2026-04-18 18:14:20.240950+00:00,DESKTOP-7CV8A7M$,,,,3787
,4688,2026-04-18 18:14:20.265650+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,taskhostw.exe SBServicing,3788
,4688,2026-04-18 18:14:21.119909+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca",3789
